Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight info,Flight time,Price
06.06,화,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"241,872"
06.06,화,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.06,화,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"256,219"
06.06,화,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"371,963"
06.06,화,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"396,901"
06.06,화,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.06,화,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.06,화,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.06,화,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.06,화,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.07,수,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"90,100"
06.07,수,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"98,000"
06.07,수,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"107,700"
06.07,수,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"107,700"
06.07,수,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"107,700"
06.07,수,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"113,000"
06.07,수,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"113,000"
06.07,수,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"115,679"
06.07,수,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"116,100"
06.07,수,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"116,100"
06.07,수,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"122,100"
06.07,수,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"128,400"
06.07,수,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"126,143"
06.07,수,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"136,703"
06.07,수,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"141,300"
06.07,수,에어프레미아,08:50,ICN,11:30,NRT,직항,02시간 40분,"151,060"
06.07,수,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"156,200"
06.07,수,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"156,200"
06.07,수,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"154,474"
06.07,수,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"154,474"
06.07,수,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"155,165"
06.07,수,한에어,15:00,ICN,17:30,NRT,직항,02시간 30분,"155,165"
06.07,수,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"155,165"
06.07,수,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"160,145"
06.07,수,한에어,16:05,ICN,18:30,NRT,직항,02시간 25분,"160,145"
06.07,수,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"160,145"
06.07,수,한에어,13:25,ICN,15:55,NRT,직항,02시간 30분,"160,145"
06.07,수,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"176,177"
06.07,수,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"195,124"
06.07,수,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,488"
06.07,수,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,488"
06.07,수,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,488"
06.07,수,에티오피아항공,17:25,ICN,20:15,NRT,직항,02시간 50분,"248,713"
06.07,수,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"256,219"
06.07,수,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.07,수,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"369,553"
06.07,수,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"369,553"
06.07,수,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.07,수,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.07,수,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.07,수,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.07,수,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.08,목,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"87,400"
06.08,목,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"98,800"
06.08,목,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"107,700"
06.08,목,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"107,700"
06.08,목,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"113,000"
06.08,목,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"113,000"
06.08,목,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"116,100"
06.08,목,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"122,100"
06.08,목,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"126,143"
06.08,목,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"133,300"
06.08,목,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"136,703"
06.08,목,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"141,300"
06.08,목,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"146,900"
06.08,목,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"146,900"
06.08,목,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"155,113"
06.08,목,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"155,122"
06.08,목,한에어,15:00,ICN,17:30,NRT,직항,02시간 30분,"155,122"
06.08,목,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"157,631"
06.08,목,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"160,047"
06.08,목,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"160,047"
06.08,목,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"160,047"
06.08,목,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"174,700"
06.08,목,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"175,863"
06.08,목,한에어,13:25,ICN,15:55,NRT,직항,02시간 30분,"176,070"
06.08,목,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"180,935"
06.08,목,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"195,005"
06.08,목,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,430"
06.08,목,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,430"
06.08,목,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,430"
06.08,목,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"256,219"
06.08,목,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.08,목,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"369,327"
06.08,목,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"369,327"
06.08,목,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.08,목,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.08,목,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.08,목,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.08,목,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.09,금,에어프레미아,08:50,ICN,11:30,NRT,직항,02시간 40분,"113,721"
06.09,금,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"122,100"
06.09,금,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"132,000"
06.09,금,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"133,300"
06.09,금,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"154,500"
06.09,금,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"155,113"
06.09,금,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"161,500"
06.09,금,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"161,500"
06.09,금,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"157,631"
06.09,금,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"165,400"
06.09,금,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"170,400"
06.09,금,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"170,500"
06.09,금,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"174,700"
06.09,금,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"173,375"
06.09,금,한에어,13:25,ICN,15:55,NRT,직항,02시간 30분,"175,621"
06.09,금,한에어,15:00,ICN,17:30,NRT,직항,02시간 30분,"175,863"
06.09,금,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"180,935"
06.09,금,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"188,500"
06.09,금,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"188,500"
06.09,금,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"190,400"
06.09,금,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"189,119"
06.09,금,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"195,957"
06.09,금,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"206,300"
06.09,금,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"210,490"
06.09,금,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"210,490"
06.09,금,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"214,602"
06.09,금,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,430"
06.09,금,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,430"
06.09,금,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,430"
06.09,금,한에어,16:05,ICN,18:30,NRT,직항,02시간 25분,"220,660"
06.09,금,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"239,547"
06.09,금,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"239,547"
06.09,금,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.09,금,에티오피아항공,17:25,ICN,20:15,NRT,직항,02시간 50분,"267,332"
06.09,금,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"287,400"
06.09,금,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"393,085"
06.09,금,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.09,금,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.09,금,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.09,금,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.09,금,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.09,금,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"423,595"
06.10,토,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"132,700"
06.10,토,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"149,800"
06.10,토,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"162,500"
06.10,토,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"168,000"
06.10,토,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"168,000"
06.10,토,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"169,500"
06.10,토,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"171,500"
06.10,토,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"171,500"
06.10,토,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"174,900"
06.10,토,에어프레미아,07:30,ICN,10:40,NRT,직항,03시간 10분,"187,400"
06.10,토,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"189,700"
06.10,토,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"189,700"
06.10,토,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"191,400"
06.10,토,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"207,800"
06.10,토,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"228,400"
06.10,토,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"228,400"
06.10,토,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"228,400"
06.10,토,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"264,100"
06.10,토,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"264,100"
06.10,토,에티오피아항공,17:25,ICN,20:15,NRT,직항,02시간 50분,"284,000"
06.10,토,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"339,300"
06.10,토,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"441,300"
06.10,토,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"441,300"
06.10,토,ANA항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"441,800"
06.10,토,ANA항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"441,800"
06.10,토,ANA항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"441,800"
06.11,일,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"154,500"
06.11,일,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"154,500"
06.11,일,에어프레미아,08:50,ICN,11:30,NRT,직항,02시간 40분,"163,000"
06.11,일,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"159,700"
06.11,일,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"159,700"
06.11,일,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"169,500"
06.11,일,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"170,500"
06.11,일,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"176,500"
06.11,일,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"188,500"
06.11,일,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"190,400"
06.11,일,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"191,387"
06.11,일,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"195,946"
06.11,일,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"211,700"
06.11,일,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"207,120"
06.11,일,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,415"
06.11,일,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"220,028"
06.11,일,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"220,028"
06.11,일,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"231,100"
06.11,일,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"233,100"
06.11,일,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"232,413"
06.11,일,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"238,861"
06.11,일,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"238,861"
06.11,일,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"255,900"
06.11,일,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"251,157"
06.11,일,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"259,400"
06.11,일,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"264,100"
06.11,일,에티오피아항공,17:25,ICN,20:15,NRT,직항,02시간 50분,"267,299"
06.11,일,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"270,100"
06.11,일,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"309,000"
06.11,일,한에어,16:05,ICN,18:30,NRT,직항,02시간 25분,"314,194"
06.11,일,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"320,300"
06.11,일,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"391,960"
06.11,일,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.11,일,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.11,일,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.11,일,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.11,일,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.11,일,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"461,498"
06.12,월,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"154,500"
06.12,월,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"154,500"
06.12,월,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"157,631"
06.12,월,에어프레미아,08:50,ICN,11:30,NRT,직항,02시간 40분,"163,000"
06.12,월,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"169,500"
06.12,월,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"170,500"
06.12,월,에어서울,13:20,ICN,15:55,NRT,직항,02시간 35분,"174,700"
06.12,월,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"173,375"
06.12,월,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"188,500"
06.12,월,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"188,500"
06.12,월,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"190,400"
06.12,월,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"195,923"
06.12,월,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"195,923"
06.12,월,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"206,300"
06.12,월,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"211,700"
06.12,월,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"207,587"
06.12,월,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"207,587"
06.12,월,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,386"
06.12,월,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,386"
06.12,월,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,386"
06.12,월,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"224,400"
06.12,월,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"224,400"
06.12,월,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"220,524"
06.12,월,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"225,791"
06.12,월,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"239,400"
06.12,월,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"239,400"
06.12,월,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.12,월,한에어,16:05,ICN,18:30,NRT,직항,02시간 25분,"280,055"
06.12,월,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"280,055"
06.12,월,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"309,000"
06.12,월,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"392,844"
06.12,월,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.12,월,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.12,월,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.12,월,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.12,월,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.12,월,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"462,538"
06.13,화,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"98,800"
06.13,화,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"113,000"
06.13,화,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"116,100"
06.13,화,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"128,400"
06.13,화,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"126,143"
06.13,화,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"132,000"
06.13,화,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"133,300"
06.13,화,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"136,703"
06.13,화,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"141,300"
06.13,화,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"141,300"
06.13,화,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"141,300"
06.13,화,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"146,900"
06.13,화,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"146,900"
06.13,화,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"155,040"
06.13,화,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"155,049"
06.13,화,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"155,049"
06.13,화,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"161,500"
06.13,화,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"170,500"
06.13,화,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"173,375"
06.13,화,한에어,15:00,ICN,17:30,NRT,직항,02시간 30분,"175,803"
06.13,화,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"180,833"
06.13,화,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"193,594"
06.13,화,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"193,594"
06.13,화,한에어,13:25,ICN,15:55,NRT,직항,02시간 30분,"193,594"
06.13,화,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"209,500"
06.13,화,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,357"
06.13,화,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,357"
06.13,화,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,357"
06.13,화,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"219,622"
06.13,화,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.13,화,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"256,219"
06.13,화,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"366,654"
06.13,화,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"391,237"
06.13,화,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.13,화,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.13,화,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.13,화,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.13,화,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.14,수,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"116,100"
06.14,수,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"116,100"
06.14,수,제주항공,06:05,ICN,08:35,NRT,직항,02시간 30분,"122,100"
06.14,수,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"131,100"
06.14,수,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"132,000"
06.14,수,에어부산,07:55,ICN,10:25,NRT,직항,02시간 30분,"132,000"
06.14,수,에어서울,13:35,ICN,15:55,NRT,직항,02시간 20분,"137,700"
06.14,수,티웨이항공,11:00,ICN,13:30,NRT,직항,02시간 30분,"133,300"
06.14,수,진에어,09:45,ICN,12:15,NRT,직항,02시간 30분,"136,703"
06.14,수,진에어,07:25,ICN,09:50,NRT,직항,02시간 25분,"136,703"
06.14,수,제주항공,08:30,ICN,11:00,NRT,직항,02시간 30분,"141,300"
06.14,수,제주항공,16:05,ICN,18:30,NRT,직항,02시간 25분,"141,300"
06.14,수,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"146,900"
06.14,수,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"147,167"
06.14,수,에어프레미아,08:50,ICN,11:30,NRT,직항,02시간 40분,"151,016"
06.14,수,에어서울,09:40,ICN,12:20,NRT,직항,02시간 40분,"156,200"
06.14,수,한에어,07:45,ICN,10:15,NRT,직항,02시간 30분,"155,122"
06.14,수,한에어,15:00,ICN,17:30,NRT,직항,02시간 30분,"155,122"
06.14,수,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"155,128"
06.14,수,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"161,500"
06.14,수,제주항공,10:35,ICN,12:55,NRT,직항,02시간 20분,"170,500"
06.14,수,한에어,11:00,ICN,13:30,NRT,직항,02시간 30분,"175,871"
06.14,수,한에어,15:05,ICN,17:30,NRT,직항,02시간 25분,"177,111"
06.14,수,한에어,06:05,ICN,08:35,NRT,직항,02시간 30분,"177,111"
06.14,수,ZIPAIR TOKYO,12:55,ICN,15:25,NRT,직항,02시간 30분,"180,949"
06.14,수,한에어,16:05,ICN,18:30,NRT,직항,02시간 25분,"196,158"
06.14,수,한에어,08:30,ICN,11:00,NRT,직항,02시간 30분,"196,158"
06.14,수,한에어,13:25,ICN,15:55,NRT,직항,02시간 30분,"212,275"
06.14,수,아시아나항공,09:00,ICN,11:20,NRT,직항,02시간 20분,"218,430"
06.14,수,아시아나항공,15:50,ICN,18:15,NRT,직항,02시간 25분,"218,430"
06.14,수,아시아나항공,18:30,ICN,21:00,NRT,직항,02시간 30분,"218,430"
06.14,수,한에어,10:35,ICN,12:55,NRT,직항,02시간 20분,"222,531"
06.14,수,대한항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"256,219"
06.14,수,대한항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"256,219"
06.14,수,에티오피아항공,17:25,ICN,20:15,NRT,직항,02시간 50분,"300,020"
06.14,수,대한항공,07:25,ICN,09:50,NRT,직항,02시간 25분,"378,910"
06.14,수,대한항공,14:45,ICN,17:10,NRT,직항,02시간 25분,"378,910"
06.14,수,일본항공,18:05,ICN,20:35,NRT,직항,02시간 30분,"402,400"
06.14,수,일본항공,10:10,ICN,12:35,NRT,직항,02시간 25분,"402,400"
06.14,수,ANA,09:00,ICN,11:20,NRT,직항,02시간 20분,"413,200"
06.14,수,ANA,15:50,ICN,18:15,NRT,직항,02시간 25분,"413,200"
06.14,수,ANA,18:30,ICN,21:00,NRT,직항,02시간 30분,"413,200"
06.15,목,에어부산,15:45,ICN,18:10,NRT,직항,02시간 25분,"132,000"
06.15,목,티웨이항공,15:00,ICN,17:30,NRT,직항,02시간 30분,"133,300"
06.15,목,티웨이항공,07:45,ICN,10:15,NRT,직항,02시간 30분,"154,500"
06.15,목,ZIPAIR TOKYO,15:15,ICN,17:45,NRT,직항,02시간 30분,"155,128"
06.15,목,제주항공,13:25,ICN,15:55,NRT,직항,02시간 30분,"161,500"
06.15,목,제주항공,15:05,ICN,17:30,NRT,직항,02시간 25분,"161,500"
06.15,목,진에어,14:45,ICN,17:10,NRT,직항,02시간 25분,"159,700"
06.15,목,에어서울,17:05,ICN,19:30,NRT,직항,02시간 25분,"165,400"
