index,Hotel Name,Date,Day,Hotel Score,Hotel Score Round,Price
10225,호텔 로즈 가든 신주쿠(Hotel Rose Garden Shinjuku),2023-07-22,토,7.9,8,265801
10226,신주쿠 워싱턴 호텔(Shinjuku Washington Hotel),2023-07-22,토,7.1,7,207261
10227,신주쿠 프린스 호텔(Shinjuku Prince Hotel),2023-07-22,토,7.9,8,899278
10228,APA 호텔 신주쿠 교에마에 (APA Hotel Shinjuku Gyoemmae),2023-07-22,토,7.8,8,107949
10229,APA Hotel Higashi Shinjuku Kabukicho Tower,2023-07-22,토,8.0,8,195246
10230,호텔 썬루트 플라자 신주쿠(Hotel Sunroute Plaza Shinjuku),2023-07-22,토,8.3,8,184290
10231,APA 호텔 & 리조트 니시신주쿠-고초메-에키 타워(APA Hotel & Resort Nishishinjuku-Gochome-Eki Tower),2023-07-22,토,8.2,8,199231
10232,더 낫 도쿄 신주쿠(THE KNOT TOKYO Shinjuku),2023-07-22,토,8.4,8,107949
10233,Tokyu Stay Shinjuku Eastside,2023-07-22,토,8.8,9,259082
10234,HOTEL CEN,2023-07-22,토,8.2,8,218388
10235,APA 호텔 - 히가시신주쿠 가부키초 히가시(APA Hotel - Higashishinjuku Kabukicho Higashi),2023-07-22,토,7.7,8,287352
10236,E 호텔 히가시 신주쿠(E Hotel Higashi Shinjuku),2023-07-22,토,7.3,7,810789
10237,아파 호텔 히가시-신주쿠-에키마에(APA Hotel Higashi-Shinjuku-Ekimae),2023-07-22,토,7.7,8,281605
10238,Via Inn Shinjuku,2023-07-22,토,8.2,8,678151
10239,시타딘스 센트럴 신주쿠 도쿄 (Citadines Central Shinjuku Tokyo),2023-07-22,토,8.0,8,232621
10240,프리미어 호텔 캐빈 신주쿠(Premier Hotel Cabin Shinjuku),2023-07-22,토,7.7,8,281605
10241,Bespoke Hotel Shinjuku,2023-07-22,토,8.5,8,206510
10242,호텔 그레이서리 신주쿠(Hotel Gracery Shinjuku),2023-07-22,토,8.3,8,199231
10243,APA 호텔 신주쿠-가부키쵸 타워(APA Hotel Shinjuku-Kabukicho Tower),2023-07-22,토,7.7,8,195246
10244,Sotetsu Fresa Inn Higashi Shinjuku,2023-07-22,토,8.2,8,319287
10245,도큐 스테이 신주쿠(Tokyu Stay Shinjuku),2023-07-22,토,8.4,8,326487
10246,호텔 & 스파 제이-멕스 신주쿠 가부키초(성인 전용)(HOTEL & SPA J-MEX Shinjuku Kabukicho (Adult Only)),2023-07-22,토,8.7,9,336853
10247,HOTEL MYSTAYS Nishi Shinjuku,2023-07-22,토,7.6,8,810789
10248,HOTEL AMANEK Shinjuku Kabukicho,2023-07-22,토,8.5,8,184290
10249,시타딘 신주쿠 도쿄(Citadines Shinjuku Tokyo),2023-07-22,토,8.6,9,178350
10250,JR Kyushu Hotel Blossom Shinjuku (JR Kyushu Hotel Blossom Shinjuku),2023-07-22,토,8.7,9,887014
10251,Stay SAKURA Tokyo Shinjuku Hyakukura,2023-07-22,토,8.5,8,326487
10252,HOTEL D-WAVE Shinjuku（Adult Only),2023-07-22,토,8.9,9,167622
10253,Book Tea Bed SHINJUKU-GYOEN,2023-07-22,토,7.4,7,260485
10254,Blue Empire Hotel,2023-07-22,토,6.6,7,145214
10255,호텔 안 신주쿠 가부키초 (성인 전용)(HOTEL AN Shinjuku Kabukicho (Adult Only)),2023-07-22,토,8.5,8,212894
10256,Hotel Matsunoi,2023-07-22,토,8.4,8,259082
10257,아파트 호텔 신주쿠(Apartment Hotel Shinjuku),2023-07-22,토,7.4,7,330323
10258,니시테츠 인 신주쿠(Nishitetsu Inn Shinjuku),2023-07-22,토,8.3,8,199231
10259,Tokyu Stay Yotsuya,2023-07-22,토,7.9,8,217238
10260,호텔 리스텔 신주쿠(Hotel Listel Shinjuku),2023-07-22,토,7.4,7,181990
10261,파크 하얏트 도쿄(Park Hyatt Tokyo),2023-07-22,토,9.2,9,302613
10262,호텔 빌라 폰테인 도쿄-신주쿠(Hotel Villa Fontaine Tokyo-Shinjuku),2023-07-22,토,7.9,8,164270
10263,카도야 호텔(Kadoya Hotel),2023-07-22,토,8.0,8,421067
10264,Hotel Balian Resort Higashi Shinjuku (Adult Only),2023-07-22,토,8.1,8,346327
10265,粋,2023-07-22,토,7.3,7,361112
10266,Hotel QUEEN ANNEX,2023-07-22,토,7.8,8,336853
10267,Shinokubo guest house,2023-07-22,토,9.2,9,887014
10268,호텔 타테시나(Hotel Tateshina),2023-07-22,토,6.5,6,195246
10269,HOTEL LiVEMAX Shinjuku Kabukicho-Meijidori,2023-07-22,토,5.1,5,195246
10270,Keio Presso Inn Shinjuku,2023-07-22,토,7.8,8,178350
10271,HOTEL LiVEMAX Shinjuku EAST,2023-07-22,토,6.2,6,148178
10272,COCOSHUKU Shinjuku-Hanazono,2023-07-22,토,8.1,8,308789
10273,Hotel BaliAn Resort Shinjuku Glamping,2023-07-22,토,9.0,9,242180
10274,TOKYO E JOY INN（Okubo branch in Shinjuku）,2023-07-22,토,6.7,7,180453
10275,Hotel Yuyukan - Vacation STAY 10008v,2023-07-22,토,6.1,6,212894
10276,SHINJUKU WARM HOUSE,2023-07-22,토,8.3,8,361112
10277,HOTEL LiVEMAX Shinjuku Kabukicho,2023-07-22,토,6.3,6,302619
10278,Hotel Koryukaku,2023-07-22,토,5.8,6,164270
10279,SHINJUKU GLOBAL HOTEL,2023-07-22,토,7.6,8,664588
10280,신주쿠 어반 호텔(Shinjuku Urban Hotel),2023-07-22,토,7.6,8,302613
10281,호텔 선라이트 신주쿠(Hotel Sunlite Shinjuku),2023-07-22,토,7.5,8,664588
10282,Hotel Rose Garden Shinjuku - Vacation STAY 72147v,2023-07-22,토,9.7,10,199231
10283,토큐 스테이 니시 신주쿠(Tokyu Stay Nishi Shinjuku),2023-07-22,토,8.0,8,400377
10284,Hotel Keihan Tokyo Yotsuya,2023-07-22,토,8.3,8,207261
10285,Daiwa Roynet Hotel Nishi-Shinjuku PREMIER,2023-07-22,토,8.8,9,178350
10286,ホテルパセラリビング東新宿,2023-07-22,토,8.5,8,210725
10287,호텔 록스(Hotel Rocks),2023-07-22,토,5.5,6,337064
10288,호텔 뉴 쇼헤이(Hotel New Shohei),2023-07-22,토,8.0,8,230169
10289,Galois Hotel Shinokubo,2023-07-22,토,8.6,9,195246
10290,오야도 고코치(Oyado Cocochi),2023-07-22,토,7.5,8,333150
10291,Tokyo shinjukutei Hotel Asahi gruop 東京新宿亭ホテル,2023-07-22,토,6.7,7,302619
10292,Toyoko Inn Tokyo Shinjuku Kabukicho,2023-07-22,토,7.3,7,330323
10293,Miyanonoki guest house,2023-07-22,토,6.0,6,156511
10294,게이오 프라자 호텔 도쿄 프리미어 그랜드 (Keio Plaza Hotel Tokyo Premier Grand),2023-07-22,토,8.9,9,260485
10295,힐튼 도쿄 호텔(Hilton Tokyo Hotel),2023-07-22,토,8.3,8,247123
10296,호텔 윙 인터내셔널 프리미엄 도쿄 요츠야 (Hotel Wing International Premium Tokyo Yotsuya),2023-07-22,토,8.3,8,110152
10297,오다큐 호텔 센츄리 서던 타워(Odakyu Hotel Century Southern Tower),2023-07-22,토,8.7,9,178350
10298,Nano North Shinjuku Apartment,2023-07-22,토,6.4,6,195246
10299,634 Condo Shinjuku - Vacation STAY 14798v,2023-07-22,토,10.0,10,242180
10300,도모 호텔 (Domo Hotel),2023-07-22,토,8.4,8,905116
10301,Kimpton Shinjuku Tokyo  an IHG Hotel,2023-07-22,토,8.7,9,195246
10302,HOTEL GROOVE SHINJUKU  A PARKROYAL Hotel,2023-07-22,토,8.7,9,235064
10303,yksi SAUNA & STAY,2023-07-22,토,8.7,9,210725
10304,호텔 엠파이어 인 신주쿠(Hotel Empire in Shinjuku),2023-07-22,토,6.1,6,269153
10305,헌드레드 스테이 도쿄 신주쿠(Hundred Stay Tokyo Shinjuku),2023-07-22,토,8.8,9,145214
10306,Hotel Shu,2023-07-22,토,7.1,7,368481
10307,SHINJUKU WARM VILLA I,2023-07-22,토,7.7,8,180453
10308,City Hotel Southern Cross,2023-07-22,토,6.2,6,206510
10309,Pod Select Hotel Shinjuku,2023-07-22,토,6.8,7,195246
10310,Hotel Yuyukan Center of Kabukicho  Shinjuku,2023-07-22,토,6.1,6,181990
10311,sequence MIYASHITA PARK - Shibuya,2023-07-23,일,8.3,8,227988
10312,The OneFive Tokyo Shibuya,2023-07-23,일,7.8,8,227988
10313,더 밀레니얼스 시부야(The Millennials Shibuya),2023-07-23,일,8.6,9,128553
10314,시부야 스트림 엑셀 호텔 도큐(Shibuya Stream Excel Hotel Tokyu),2023-07-23,일,8.7,9,277582
10315,all day place shibuya,2023-07-23,일,8.5,8,131176
10316,Hotel Wing International Premium Shibuya,2023-07-23,일,8.0,8,358089
10317,아파 호텔 시부야 도겐자카(APA Hotel Shibuya Dogenzakaue),2023-07-23,일,7.3,7,217624
10318,시부야 호텔 엔(Shibuya Hotel En),2023-07-23,일,7.8,8,267238
10319,시부야 토부 호텔(Shibuya Tobu Hotel),2023-07-23,일,7.9,8,128553
10320,Mustard Hotel Shibuya,2023-07-23,일,7.5,8,358089
10321,토큐 스테이 시부야(Tokyu Stay Shibuya),2023-07-23,일,8.2,8,196420
10322,도미 인 프리미엄 시부야-진구마에(Dormy Inn Premium Shibuya-jingumae),2023-07-23,일,8.3,8,241951
10323,사쿠라 플뤠르 아오야마(Sakura Fleur Aoyama),2023-07-23,일,8.0,8,196420
10324,시부야 그랑벨 호텔(Shibuya Granbell Hotel),2023-07-23,일,7.4,7,217624
10325,시부야 엑셀 호텔 도큐(Shibuya Excel Hotel Tokyu),2023-07-23,일,8.4,8,213119
10326,트렁크 (호텔)(TRUNK (HOTEL)),2023-07-23,일,8.8,9,217468
10327,토큐 스테이 시부야 신미나미구치(Tokyu Stay Shibuya Shin-Minamiguchi),2023-07-23,일,7.9,8,237112
10328,시부야 크레스톤 호텔(Shibuya Creston Hotel),2023-07-23,일,8.0,8,237112
10329,Hotel DIAMOND,2023-07-23,일,7.4,7,213119
10330,Tabist Hotel New Washington Shibuya,2023-07-23,일,6.6,7,275354
10331,The Millennials Shibuya / Vacation STAY 80745,2023-07-23,일,8.0,8,232640
10332,The Millennials Shibuya / Vacation STAY 80776,2023-07-23,일,8.2,8,227988
10333,Cerulean Tower Tokyu Hotel  A Pan Pacific Partner Hotel,2023-07-23,일,8.9,9,150390
10334,Hotel Emit Shibuya - Vacation STAY 40892v,2023-07-23,일,7.3,7,275354
10335,Hotel Emit Shibuya - Vacation STAY 40890v,2023-07-23,일,7.4,7,227988
10336,Hotel Emit Shibuya - Vacation STAY 40888v,2023-07-23,일,4.0,4,227988
10337,Hotel Emit Shibuya - Vacation STAY 40894v,2023-07-23,일,7.5,8,280973
10338,시부야 도큐 레이 호텔(Shibuya Tokyu REI Hotel),2023-07-23,일,8.1,8,429879
10339,신주쿠 그랑벨 호텔(Shinjuku Granbell Hotel),2023-07-23,일,7.8,8,221644
10340,La'gent Hotel Shinjuku Kabukicho,2023-07-23,일,8.4,8,194308
10341,APA Hotel Shinjuku Kabukicho Chuo,2023-07-23,일,7.7,8,213637
10342,호텔 로즈 가든 신주쿠(Hotel Rose Garden Shinjuku),2023-07-23,일,7.9,8,346738
10343,신주쿠 워싱턴 호텔(Shinjuku Washington Hotel),2023-07-23,일,7.1,7,181990
10344,신주쿠 프린스 호텔(Shinjuku Prince Hotel),2023-07-23,일,7.9,8,138925
10345,APA 호텔 신주쿠 교에마에 (APA Hotel Shinjuku Gyoemmae),2023-07-23,일,7.8,8,206351
10346,APA Hotel Higashi Shinjuku Kabukicho Tower,2023-07-23,일,8.0,8,104644
10347,호텔 썬루트 플라자 신주쿠(Hotel Sunroute Plaza Shinjuku),2023-07-23,일,8.3,8,209364
10348,APA 호텔 & 리조트 니시신주쿠-고초메-에키 타워(APA Hotel & Resort Nishishinjuku-Gochome-Eki Tower),2023-07-23,일,8.2,8,102551
10349,더 낫 도쿄 신주쿠(THE KNOT TOKYO Shinjuku),2023-07-23,일,8.4,8,206351
10350,Tokyu Stay Shinjuku Eastside,2023-07-23,일,8.8,9,718381
10351,HOTEL CEN,2023-07-23,일,8.2,8,518154
10352,MIMARU TOKYO SHINJUKU WEST,2023-07-23,일,8.9,9,167792
10353,APA 호텔 - 히가시신주쿠 가부키초 히가시(APA Hotel - Higashishinjuku Kabukicho Higashi),2023-07-23,일,7.7,8,138925
10354,E 호텔 히가시 신주쿠(E Hotel Higashi Shinjuku),2023-07-23,일,7.3,7,273942
10355,아파 호텔 히가시-신주쿠-에키마에(APA Hotel Higashi-Shinjuku-Ekimae),2023-07-23,일,7.7,8,141760
10356,Via Inn Shinjuku,2023-07-23,일,8.2,8,302613
10357,시타딘스 센트럴 신주쿠 도쿄 (Citadines Central Shinjuku Tokyo),2023-07-23,일,8.0,8,370968
10358,프리미어 호텔 캐빈 신주쿠(Premier Hotel Cabin Shinjuku),2023-07-23,일,7.7,8,766273
10359,Bespoke Hotel Shinjuku,2023-07-23,일,8.5,8,315032
10360,호텔 그레이서리 신주쿠(Hotel Gracery Shinjuku),2023-07-23,일,8.3,8,124845
10361,APA 호텔 신주쿠-가부키쵸 타워(APA Hotel Shinjuku-Kabukicho Tower),2023-07-23,일,7.7,8,209364
10362,도큐 스테이 신주쿠(Tokyu Stay Shinjuku),2023-07-23,일,8.4,8,321461
10363,호텔 & 스파 제이-멕스 신주쿠 가부키초(성인 전용)(HOTEL & SPA J-MEX Shinjuku Kabukicho (Adult Only)),2023-07-23,일,8.7,9,325047
10364,HOTEL MYSTAYS Nishi Shinjuku,2023-07-23,일,7.6,8,241617
10365,HOTEL AMANEK Shinjuku Kabukicho,2023-07-23,일,8.5,8,102551
10366,시타딘 신주쿠 도쿄(Citadines Shinjuku Tokyo),2023-07-23,일,8.6,9,370968
10367,JR Kyushu Hotel Blossom Shinjuku (JR Kyushu Hotel Blossom Shinjuku),2023-07-23,일,8.7,9,466338
10368,Stay SAKURA Tokyo Shinjuku Hyakukura,2023-07-23,일,8.5,8,466338
10369,HOTEL D-WAVE Shinjuku（Adult Only),2023-07-23,일,8.9,9,363980
10370,Book Tea Bed SHINJUKU-GYOEN,2023-07-23,일,7.4,7,241617
10371,Blue Empire Hotel,2023-07-23,일,6.6,7,131406
10372,호텔 안 신주쿠 가부키초 (성인 전용)(HOTEL AN Shinjuku Kabukicho (Adult Only)),2023-07-23,일,8.5,8,206510
10373,Hotel Matsunoi,2023-07-23,일,8.4,8,244659
10374,아파트 호텔 신주쿠(Apartment Hotel Shinjuku),2023-07-23,일,7.4,7,282638
10375,니시테츠 인 신주쿠(Nishitetsu Inn Shinjuku),2023-07-23,일,8.3,8,285360
10376,Tokyu Stay Yotsuya,2023-07-23,일,7.9,8,272218
10377,호텔 리스텔 신주쿠(Hotel Listel Shinjuku),2023-07-23,일,7.4,7,160346
10378,파크 하얏트 도쿄(Park Hyatt Tokyo),2023-07-23,일,9.2,9,272031
10379,호텔 빌라 폰테인 도쿄-신주쿠(Hotel Villa Fontaine Tokyo-Shinjuku),2023-07-23,일,7.9,8,285360
10380,신주쿠 시티 호텔 N.U.T.S 도쿄(Shinjuku City Hotel N.U.T.S Tokyo),2023-07-23,일,7.7,8,664588
10381,Hotel Petit Bali Garden Shin-Okubo (Adult Only),2023-07-23,일,8.3,8,288406
10382,카도야 호텔(Kadoya Hotel),2023-07-23,일,8.0,8,163618
10383,Lion House,2023-07-23,일,7.5,8,150189
10384,Hotel Balian Resort Higashi Shinjuku (Adult Only),2023-07-23,일,8.1,8,248751
10385,粋,2023-07-23,일,7.3,7,277582
10386,Hotel QUEEN ANNEX,2023-07-23,일,7.8,8,127849
10387,Shinokubo guest house,2023-07-23,일,9.2,9,475855
10388,호텔 타테시나(Hotel Tateshina),2023-07-23,일,6.5,6,131406
10389,HOTEL LiVEMAX Shinjuku Kabukicho-Meijidori,2023-07-23,일,5.1,5,378539
10390,Keio Presso Inn Shinjuku,2023-07-23,일,7.8,8,150189
10391,HOTEL LiVEMAX Shinjuku EAST,2023-07-23,일,6.2,6,206510
10392,레지던스 호텔 윌 신주쿠 (Residence Hotel Will Shinjuku),2023-07-23,일,6.4,6,678151
10393,Hotel BaliAn Resort Shinjuku Glamping,2023-07-23,일,9.0,9,280321
10394,TOKYO E JOY INN（Okubo branch in Shinjuku）,2023-07-23,일,6.7,7,277774
10395,Hotel Yuyukan - Vacation STAY 10008v,2023-07-23,일,6.1,6,210725
10396,SHINJUKU WARM HOUSE,2023-07-23,일,8.3,8,126985
10397,HOTEL LiVEMAX Shinjuku Kabukicho,2023-07-23,일,6.3,6,258243
10398,Hotel Koryukaku,2023-07-23,일,5.8,6,127849
10399,SHINJUKU GLOBAL HOTEL,2023-07-23,일,7.6,8,161971
10400,신주쿠 어반 호텔(Shinjuku Urban Hotel),2023-07-23,일,7.6,8,466338
10401,호텔 선라이트 신주쿠(Hotel Sunlite Shinjuku),2023-07-23,일,7.5,8,302613
10402,Hotel Rose Garden Shinjuku - Vacation STAY 72147v,2023-07-23,일,9.7,10,466338
10403,토큐 스테이 니시 신주쿠(Tokyu Stay Nishi Shinjuku),2023-07-23,일,8.0,8,198273
10404,Hotel Keihan Tokyo Yotsuya,2023-07-23,일,8.3,8,466338
10405,GLOU Higashi Shinjuku,2023-07-23,일,8.1,8,104596
10406,Daiwa Roynet Hotel Nishi-Shinjuku PREMIER,2023-07-23,일,8.8,9,160346
10407,ホテルパセラリビング東新宿,2023-07-23,일,8.5,8,253828
10408,호텔 록스(Hotel Rocks),2023-07-23,일,5.5,6,134098
10409,호텔 뉴 쇼헤이(Hotel New Shohei),2023-07-23,일,8.0,8,466338
10410,Galois Hotel Shinokubo,2023-07-23,일,8.6,9,244659
10411,오야도 고코치(Oyado Cocochi),2023-07-23,일,7.5,8,315032
10412,Tokyo shinjukutei Hotel Asahi gruop 東京新宿亭ホテル,2023-07-23,일,6.7,7,280321
10413,Toyoko Inn Tokyo Shinjuku Kabukicho,2023-07-23,일,7.3,7,466338
10414,Miyanonoki guest house,2023-07-23,일,6.0,6,466338
10415,게이오 프라자 호텔 도쿄 프리미어 그랜드 (Keio Plaza Hotel Tokyo Premier Grand),2023-07-23,일,8.9,9,167792
10416,Sakura Cross Hotel Shinjuku East Annex,2023-07-23,일,8.8,9,272031
10417,힐튼 도쿄 호텔(Hilton Tokyo Hotel),2023-07-23,일,8.3,8,131416
10418,호텔 윙 인터내셔널 프리미엄 도쿄 요츠야 (Hotel Wing International Premium Tokyo Yotsuya),2023-07-23,일,8.3,8,194308
10419,게이오 플라자 호텔 도쿄(Keio Plaza Hotel Tokyo),2023-07-23,일,8.4,8,248751
10420,오다큐 호텔 센츄리 서던 타워(Odakyu Hotel Century Southern Tower),2023-07-23,일,8.7,9,664588
10421,Nano North Shinjuku Apartment,2023-07-23,일,6.4,6,162833
10422,도쿄 플라자 호텔 (Tokyo Plaza Hotel),2023-07-23,일,6.5,6,124845
10423,신 오쿠보 세키테이(Shin Okubo Sekitei),2023-07-23,일,8.4,8,282638
10424,도모 호텔 (Domo Hotel),2023-07-23,일,8.4,8,993883
10425,shinjuku lions house,2023-07-23,일,6.8,7,466338
10426,Kimpton Shinjuku Tokyo  an IHG Hotel,2023-07-23,일,8.7,9,466338
10427,HOTEL GROOVE SHINJUKU  A PARKROYAL Hotel,2023-07-23,일,8.7,9,203829
10428,yksi SAUNA & STAY,2023-07-23,일,8.7,9,518154
10429,호텔 엠파이어 인 신주쿠(Hotel Empire in Shinjuku),2023-07-23,일,6.1,6,308789
10430,헌드레드 스테이 도쿄 신주쿠(Hundred Stay Tokyo Shinjuku),2023-07-23,일,8.8,9,134088
10431,Hotel Shu,2023-07-23,일,7.1,7,126985
10432,SHINJUKU WARM VILLA I,2023-07-23,일,7.7,8,272218
10433,City Hotel Southern Cross,2023-07-23,일,6.2,6,130458
10434,Hotel Yuyukan Center of Kabukicho  Shinjuku,2023-07-23,일,6.1,6,153255
10435,sequence MIYASHITA PARK - Shibuya,2023-07-24,월,8.3,8,174595
10436,all day place shibuya,2023-07-24,월,8.5,8,359190
10437,트렁크 (호텔)(TRUNK (HOTEL)),2023-07-24,월,8.8,9,352006
10438,SALON Shibuya,2023-07-24,월,7.4,7,422983
10439,The Millennials Shibuya / Vacation STAY 80745,2023-07-24,월,8.0,8,268792
10440,The Millennials Shibuya / Vacation STAY 80776,2023-07-24,월,8.2,8,268792
10441,Hotel Emit Shibuya - Vacation STAY 40892v,2023-07-24,월,7.3,7,268792
10442,Hotel Emit Shibuya - Vacation STAY 40890v,2023-07-24,월,7.4,7,274278
10443,Hotel Emit Shibuya - Vacation STAY 40888v,2023-07-24,월,4.0,4,268792
10444,Near Shibuya Station & 3Bed Apartment,2023-07-24,월,5.5,6,478920
10445,Eternity APARTMENT HOTEL 渋谷道玄坂,2023-07-24,월,6.6,7,469342
10446,Near Shibuya Station Private 4 Room,2023-07-24,월,7.0,7,469342
10447,H2O Stay Shibuya Anon #B102,2023-07-24,월,6.6,7,704407
10448,渋谷26 家族や仲間と楽しく過ごそう！光回線完備,2023-07-24,월,7.3,7,497503
10449,【渋谷36】光回線完備 渋谷の人気スペース,2023-07-24,월,5.2,5,622597
10450,Shibuya45 光回線完備でネットもサクサク,2023-07-24,월,6.0,6,457608
10451,Salon Shibuya - Vacation STAY 78183,2023-07-24,월,2.0,2,366087
10452,Sakura and Autumn leaves,2023-07-24,월,6.8,7,704407
10453,Hotel Shibuya Shoto,2023-07-24,월,5.8,6,383136
10454,☆Cozy Japanese style room☆,2023-07-24,월,6.7,7,375474
10455,Hotel Emit Shibuya - Vacation STAY 40894v,2023-07-24,월,7.5,8,274278
10456,Turn Table,2023-07-24,월,7.8,8,352006
10457,SQUARE渋谷312,2023-07-24,월,7.0,7,497503
10458,H2O Stay Shibuya Anon #A102,2023-07-24,월,5.0,5,178158
10459,H2O Stay Shibuya Anon #B204,2023-07-24,월,8.7,9,718783
10460,신주쿠 그랑벨 호텔(Shinjuku Granbell Hotel),2023-07-24,월,7.8,8,194308
10461,La'gent Hotel Shinjuku Kabukicho,2023-07-24,월,8.4,8,131406
10462,APA Hotel Shinjuku Kabukicho Chuo,2023-07-24,월,7.7,8,104644
10463,호텔 로즈 가든 신주쿠(Hotel Rose Garden Shinjuku),2023-07-24,월,7.9,8,203829
10464,신주쿠 워싱턴 호텔(Shinjuku Washington Hotel),2023-07-24,월,7.1,7,718381
10465,신주쿠 프린스 호텔(Shinjuku Prince Hotel),2023-07-24,월,7.9,8,315032
10466,APA 호텔 신주쿠 교에마에 (APA Hotel Shinjuku Gyoemmae),2023-07-24,월,7.8,8,229116
10467,APA Hotel Higashi Shinjuku Kabukicho Tower,2023-07-24,월,8.0,8,213307
10468,호텔 썬루트 플라자 신주쿠(Hotel Sunroute Plaza Shinjuku),2023-07-24,월,8.3,8,262353
10469,APA 호텔 & 리조트 니시신주쿠-고초메-에키 타워(APA Hotel & Resort Nishishinjuku-Gochome-Eki Tower),2023-07-24,월,8.2,8,102551
10470,더 낫 도쿄 신주쿠(THE KNOT TOKYO Shinjuku),2023-07-24,월,8.4,8,213307
10471,Tokyu Stay Shinjuku Eastside,2023-07-24,월,8.8,9,124845
10472,HOTEL CEN,2023-07-24,월,8.2,8,150534
10473,MIMARU TOKYO SHINJUKU WEST,2023-07-24,월,8.9,9,167792
10474,APA 호텔 - 히가시신주쿠 가부키초 히가시(APA Hotel - Higashishinjuku Kabukicho Higashi),2023-07-24,월,7.7,8,315032
10475,E 호텔 히가시 신주쿠(E Hotel Higashi Shinjuku),2023-07-24,월,7.3,7,251529
10476,아파 호텔 히가시-신주쿠-에키마에(APA Hotel Higashi-Shinjuku-Ekimae),2023-07-24,월,7.7,8,221849
10477,Via Inn Shinjuku,2023-07-24,월,8.2,8,101209
10478,시타딘스 센트럴 신주쿠 도쿄 (Citadines Central Shinjuku Tokyo),2023-07-24,월,8.0,8,243983
10479,프리미어 호텔 캐빈 신주쿠(Premier Hotel Cabin Shinjuku),2023-07-24,월,7.7,8,93868
10480,호텔 그레이서리 신주쿠(Hotel Gracery Shinjuku),2023-07-24,월,8.3,8,329497
10481,Sotetsu Fresa Inn Higashi Shinjuku,2023-07-24,월,8.2,8,124845
10482,도큐 스테이 신주쿠(Tokyu Stay Shinjuku),2023-07-24,월,8.4,8,171310
10483,호텔 & 스파 제이-멕스 신주쿠 가부키초(성인 전용)(HOTEL & SPA J-MEX Shinjuku Kabukicho (Adult Only)),2023-07-24,월,8.7,9,214786
10484,HOTEL MYSTAYS Nishi Shinjuku,2023-07-24,월,7.6,8,221849
10485,HOTEL AMANEK Shinjuku Kabukicho,2023-07-24,월,8.5,8,102551
10486,시타딘 신주쿠 도쿄(Citadines Shinjuku Tokyo),2023-07-24,월,8.6,9,103267
10487,JR Kyushu Hotel Blossom Shinjuku (JR Kyushu Hotel Blossom Shinjuku),2023-07-24,월,8.7,9,993883
10488,Stay SAKURA Tokyo Shinjuku Hyakukura,2023-07-24,월,8.5,8,174806
10489,HOTEL D-WAVE Shinjuku（Adult Only),2023-07-24,월,8.9,9,171310
10490,Book Tea Bed SHINJUKU-GYOEN,2023-07-24,월,7.4,7,146550
10491,Blue Empire Hotel,2023-07-24,월,6.6,7,134088
10492,호텔 안 신주쿠 가부키초 (성인 전용)(HOTEL AN Shinjuku Kabukicho (Adult Only)),2023-07-24,월,8.5,8,272218
10493,호텔 더 호텔(성인 전용)(HOTEL THE HOTEL SHINJUKU (Adult Only)),2023-07-24,월,6.7,7,156511
10494,Hotel Matsunoi,2023-07-24,월,8.4,8,143619
