index,Date,Day,Airline,Departure time,Departure airport,Arrival time,Arrival airport,Flight time,Price
379,2023-06-17,토,ANA항공,15,GMP,17,HND,02:05:00,412800
380,2023-06-17,토,아시아나항공,12,GMP,15,HND,02:15:00,503200
381,2023-06-18,일,ANA항공,12,GMP,15,HND,02:15:00,329700
382,2023-06-18,일,일본항공,7,GMP,9,HND,02:05:00,331100
383,2023-06-18,일,아시아나항공,8,GMP,10,HND,02:05:00,334300
384,2023-06-18,일,아시아나항공,19,GMP,22,HND,02:10:00,334300
385,2023-06-18,일,아시아나항공,15,GMP,17,HND,02:05:00,334300
386,2023-06-18,일,ANA항공,19,GMP,22,HND,02:20:00,347400
387,2023-06-18,일,ANA항공,17,GMP,19,HND,02:15:00,347400
388,2023-06-18,일,일본항공,19,GMP,21,HND,02:10:00,373333
389,2023-06-18,일,대한항공,18,GMP,21,HND,02:20:00,387800
390,2023-06-18,일,대한항공,16,GMP,18,HND,02:15:00,387800
391,2023-06-18,일,대한항공,9,GMP,11,HND,02:10:00,387800
392,2023-06-18,일,일본항공,12,GMP,14,HND,02:10:00,390200
393,2023-06-18,일,대한항공,7,GMP,9,HND,02:05:00,401800
394,2023-06-18,일,일본항공,9,GMP,11,HND,02:10:00,402500
395,2023-06-18,일,일본항공,18,GMP,21,HND,02:20:00,402500
396,2023-06-18,일,일본항공,16,GMP,18,HND,02:15:00,402500
397,2023-06-18,일,ANA항공,15,GMP,17,HND,02:05:00,412800
398,2023-06-18,일,ANA항공,19,GMP,22,HND,02:10:00,412800
399,2023-06-18,일,ANA항공,8,GMP,10,HND,02:05:00,412800
400,2023-06-18,일,아시아나항공,12,GMP,15,HND,02:15:00,503200
401,2023-06-18,일,아시아나항공,19,GMP,22,HND,02:20:00,503200
402,2023-06-18,일,아시아나항공,17,GMP,19,HND,02:15:00,503200
403,2023-06-19,월,ANA항공,12,GMP,15,HND,02:15:00,329700
404,2023-06-19,월,ANA항공,17,GMP,19,HND,02:15:00,329700
405,2023-06-19,월,ANA항공,19,GMP,22,HND,02:20:00,329700
406,2023-06-19,월,일본항공,7,GMP,9,HND,02:05:00,331100
407,2023-06-19,월,아시아나항공,8,GMP,10,HND,02:05:00,334300
408,2023-06-19,월,아시아나항공,19,GMP,22,HND,02:10:00,334300
409,2023-06-19,월,아시아나항공,15,GMP,17,HND,02:05:00,334300
410,2023-06-19,월,일본항공,19,GMP,21,HND,02:10:00,339302
411,2023-06-19,월,일본항공,12,GMP,14,HND,02:10:00,362800
412,2023-06-19,월,대한항공,9,GMP,11,HND,02:10:00,387800
413,2023-06-19,월,대한항공,16,GMP,18,HND,02:15:00,387800
414,2023-06-19,월,대한항공,18,GMP,21,HND,02:20:00,387800
415,2023-06-19,월,대한항공,12,GMP,14,HND,02:10:00,401800
416,2023-06-19,월,대한항공,7,GMP,9,HND,02:05:00,401800
417,2023-06-19,월,일본항공,18,GMP,21,HND,02:20:00,402500
418,2023-06-19,월,일본항공,9,GMP,11,HND,02:10:00,402500
419,2023-06-19,월,일본항공,16,GMP,18,HND,02:15:00,402500
420,2023-06-19,월,ANA항공,15,GMP,17,HND,02:05:00,412800
421,2023-06-19,월,ANA항공,8,GMP,10,HND,02:05:00,412800
422,2023-06-19,월,ANA항공,19,GMP,22,HND,02:10:00,412800
423,2023-06-19,월,대한항공,19,GMP,21,HND,02:10:00,423974
424,2023-06-19,월,아시아나항공,17,GMP,19,HND,02:15:00,503200
425,2023-06-19,월,아시아나항공,12,GMP,15,HND,02:15:00,503200
426,2023-06-19,월,아시아나항공,19,GMP,22,HND,02:20:00,503200
427,2023-06-20,화,ANA항공,12,GMP,15,HND,02:15:00,329700
428,2023-06-20,화,ANA항공,17,GMP,19,HND,02:15:00,329700
429,2023-06-20,화,ANA항공,19,GMP,22,HND,02:20:00,329700
430,2023-06-20,화,일본항공,19,GMP,21,HND,02:10:00,331100
431,2023-06-20,화,일본항공,7,GMP,9,HND,02:05:00,331100
432,2023-06-20,화,아시아나항공,15,GMP,17,HND,02:05:00,334300
433,2023-06-20,화,아시아나항공,19,GMP,22,HND,02:10:00,334300
434,2023-06-20,화,아시아나항공,8,GMP,10,HND,02:05:00,334300
435,2023-06-20,화,일본항공,12,GMP,14,HND,02:10:00,348400
436,2023-06-20,화,대한항공,18,GMP,21,HND,02:20:00,387800
437,2023-06-20,화,대한항공,9,GMP,11,HND,02:10:00,387800
438,2023-06-20,화,대한항공,16,GMP,18,HND,02:15:00,387800
439,2023-06-20,화,아시아나항공,19,GMP,22,HND,02:20:00,390600
440,2023-06-20,화,아시아나항공,17,GMP,19,HND,02:15:00,390600
441,2023-06-20,화,대한항공,12,GMP,14,HND,02:10:00,401800
442,2023-06-20,화,대한항공,19,GMP,21,HND,02:10:00,401800
443,2023-06-20,화,대한항공,7,GMP,9,HND,02:05:00,401800
444,2023-06-20,화,일본항공,16,GMP,18,HND,02:15:00,402500
445,2023-06-20,화,일본항공,9,GMP,11,HND,02:10:00,402500
446,2023-06-20,화,일본항공,18,GMP,21,HND,02:20:00,402500
447,2023-06-20,화,ANA항공,8,GMP,10,HND,02:05:00,412800
448,2023-06-20,화,ANA항공,19,GMP,22,HND,02:10:00,412800
449,2023-06-20,화,ANA항공,15,GMP,17,HND,02:05:00,412800
450,2023-06-20,화,아시아나항공,12,GMP,15,HND,02:15:00,503200
451,2023-06-21,수,ANA항공,12,GMP,15,HND,02:15:00,329700
452,2023-06-21,수,ANA항공,19,GMP,22,HND,02:20:00,329700
453,2023-06-21,수,ANA항공,17,GMP,19,HND,02:15:00,329700
454,2023-06-21,수,일본항공,7,GMP,9,HND,02:05:00,331100
455,2023-06-21,수,일본항공,19,GMP,21,HND,02:10:00,331100
456,2023-06-21,수,아시아나항공,8,GMP,10,HND,02:05:00,334300
457,2023-06-21,수,아시아나항공,19,GMP,22,HND,02:10:00,334300
458,2023-06-21,수,아시아나항공,15,GMP,17,HND,02:05:00,334300
459,2023-06-21,수,대한항공,16,GMP,18,HND,02:15:00,387800
460,2023-06-21,수,대한항공,18,GMP,21,HND,02:20:00,387800
461,2023-06-21,수,대한항공,9,GMP,11,HND,02:10:00,387800
462,2023-06-21,수,아시아나항공,17,GMP,19,HND,02:15:00,390600
463,2023-06-21,수,아시아나항공,19,GMP,22,HND,02:20:00,390600
464,2023-06-21,수,대한항공,7,GMP,9,HND,02:05:00,401800
465,2023-06-21,수,대한항공,19,GMP,21,HND,02:10:00,401800
466,2023-06-21,수,일본항공,18,GMP,21,HND,02:20:00,402500
467,2023-06-21,수,일본항공,9,GMP,11,HND,02:10:00,402500
468,2023-06-21,수,일본항공,16,GMP,18,HND,02:15:00,402500
469,2023-06-21,수,ANA항공,19,GMP,22,HND,02:10:00,412800
470,2023-06-21,수,ANA항공,15,GMP,17,HND,02:05:00,412800
471,2023-06-21,수,ANA항공,8,GMP,10,HND,02:05:00,412800
472,2023-06-21,수,아시아나항공,12,GMP,15,HND,02:15:00,503200
473,2023-06-22,목,ANA항공,19,GMP,22,HND,02:20:00,329700
474,2023-06-22,목,ANA항공,17,GMP,19,HND,02:15:00,329700
475,2023-06-22,목,일본항공,7,GMP,9,HND,02:05:00,331100
476,2023-06-22,목,일본항공,19,GMP,21,HND,02:10:00,331100
477,2023-06-22,목,아시아나항공,8,GMP,10,HND,02:05:00,334300
478,2023-06-22,목,아시아나항공,19,GMP,22,HND,02:10:00,334300
479,2023-06-22,목,아시아나항공,15,GMP,17,HND,02:05:00,334300
480,2023-06-22,목,ANA항공,12,GMP,15,HND,02:15:00,347400
481,2023-06-22,목,일본항공,12,GMP,14,HND,02:10:00,348400
482,2023-06-22,목,대한항공,16,GMP,18,HND,02:15:00,387800
483,2023-06-22,목,대한항공,18,GMP,21,HND,02:20:00,387800
484,2023-06-22,목,대한항공,9,GMP,11,HND,02:10:00,387800
485,2023-06-22,목,아시아나항공,19,GMP,22,HND,02:20:00,390600
486,2023-06-22,목,대한항공,19,GMP,21,HND,02:10:00,401800
487,2023-06-22,목,대한항공,7,GMP,9,HND,02:05:00,401800
488,2023-06-22,목,대한항공,12,GMP,14,HND,02:10:00,401800
489,2023-06-22,목,일본항공,9,GMP,11,HND,02:10:00,402500
490,2023-06-22,목,일본항공,16,GMP,18,HND,02:15:00,402500
491,2023-06-22,목,일본항공,18,GMP,21,HND,02:20:00,402500
492,2023-06-22,목,ANA항공,19,GMP,22,HND,02:10:00,412800
493,2023-06-22,목,ANA항공,15,GMP,17,HND,02:05:00,412800
494,2023-06-22,목,ANA항공,8,GMP,10,HND,02:05:00,412800
495,2023-06-22,목,아시아나항공,12,GMP,15,HND,02:15:00,503200
496,2023-06-22,목,아시아나항공,17,GMP,19,HND,02:15:00,503200
497,2023-06-23,금,ANA항공,17,GMP,19,HND,02:15:00,329700
498,2023-06-23,금,ANA항공,12,GMP,15,HND,02:15:00,329700
499,2023-06-23,금,ANA항공,19,GMP,22,HND,02:20:00,329700
500,2023-06-23,금,일본항공,7,GMP,9,HND,02:05:00,331100
501,2023-06-23,금,아시아나항공,19,GMP,22,HND,02:10:00,334300
502,2023-06-23,금,아시아나항공,15,GMP,17,HND,02:05:00,334300
503,2023-06-23,금,아시아나항공,8,GMP,10,HND,02:05:00,334300
504,2023-06-23,금,일본항공,12,GMP,14,HND,02:10:00,348400
505,2023-06-23,금,일본항공,19,GMP,21,HND,02:10:00,348400
506,2023-06-23,금,대한항공,16,GMP,18,HND,02:15:00,387800
507,2023-06-23,금,대한항공,9,GMP,11,HND,02:10:00,387800
508,2023-06-23,금,대한항공,18,GMP,21,HND,02:20:00,387800
509,2023-06-23,금,아시아나항공,19,GMP,22,HND,02:20:00,390600
510,2023-06-23,금,대한항공,12,GMP,14,HND,02:10:00,401800
511,2023-06-23,금,대한항공,19,GMP,21,HND,02:10:00,401800
512,2023-06-23,금,대한항공,7,GMP,9,HND,02:05:00,401800
513,2023-06-23,금,일본항공,18,GMP,21,HND,02:20:00,402500
514,2023-06-23,금,일본항공,16,GMP,18,HND,02:15:00,402500
515,2023-06-23,금,일본항공,9,GMP,11,HND,02:10:00,402500
516,2023-06-23,금,ANA항공,8,GMP,10,HND,02:05:00,412800
517,2023-06-23,금,ANA항공,15,GMP,17,HND,02:05:00,412800
518,2023-06-23,금,ANA항공,19,GMP,22,HND,02:10:00,412800
519,2023-06-23,금,아시아나항공,17,GMP,19,HND,02:15:00,503200
520,2023-06-23,금,아시아나항공,12,GMP,15,HND,02:15:00,503200
521,2023-06-24,토,ANA항공,17,GMP,19,HND,02:15:00,329700
522,2023-06-24,토,ANA항공,19,GMP,22,HND,02:20:00,329700
523,2023-06-24,토,일본항공,7,GMP,9,HND,02:05:00,331100
524,2023-06-24,토,일본항공,19,GMP,21,HND,02:10:00,331100
525,2023-06-24,토,아시아나항공,8,GMP,10,HND,02:05:00,334300
526,2023-06-24,토,아시아나항공,19,GMP,22,HND,02:10:00,334300
527,2023-06-24,토,아시아나항공,15,GMP,17,HND,02:05:00,334300
528,2023-06-24,토,일본항공,12,GMP,14,HND,02:10:00,362800
529,2023-06-24,토,대한항공,9,GMP,11,HND,02:10:00,387800
530,2023-06-24,토,대한항공,16,GMP,18,HND,02:15:00,387800
531,2023-06-24,토,대한항공,18,GMP,21,HND,02:20:00,387800
532,2023-06-24,토,아시아나항공,19,GMP,22,HND,02:20:00,390600
533,2023-06-24,토,대한항공,7,GMP,9,HND,02:05:00,401800
534,2023-06-24,토,대한항공,19,GMP,21,HND,02:10:00,401800
535,2023-06-24,토,대한항공,12,GMP,14,HND,02:10:00,401800
536,2023-06-24,토,ANA항공,12,GMP,15,HND,02:15:00,402400
537,2023-06-24,토,일본항공,16,GMP,18,HND,02:15:00,402500
538,2023-06-24,토,일본항공,18,GMP,21,HND,02:20:00,402500
539,2023-06-24,토,일본항공,9,GMP,11,HND,02:10:00,402500
540,2023-06-24,토,ANA항공,15,GMP,17,HND,02:05:00,412800
541,2023-06-24,토,ANA항공,8,GMP,10,HND,02:05:00,412800
542,2023-06-24,토,ANA항공,19,GMP,22,HND,02:10:00,412800
543,2023-06-24,토,아시아나항공,12,GMP,15,HND,02:15:00,503200
544,2023-06-24,토,아시아나항공,17,GMP,19,HND,02:15:00,503200
545,2023-06-25,일,일본항공,7,GMP,9,HND,02:05:00,331100
546,2023-06-25,일,아시아나항공,15,GMP,17,HND,02:05:00,334300
547,2023-06-25,일,아시아나항공,8,GMP,10,HND,02:05:00,334300
548,2023-06-25,일,아시아나항공,19,GMP,22,HND,02:10:00,334300
549,2023-06-25,일,ANA항공,17,GMP,19,HND,02:15:00,347400
550,2023-06-25,일,ANA항공,19,GMP,22,HND,02:20:00,347400
551,2023-06-25,일,일본항공,12,GMP,14,HND,02:10:00,362800
552,2023-06-25,일,대한항공,18,GMP,21,HND,02:20:00,387800
553,2023-06-25,일,대한항공,16,GMP,18,HND,02:15:00,387800
554,2023-06-25,일,대한항공,9,GMP,11,HND,02:10:00,387800
555,2023-06-25,일,대한항공,7,GMP,9,HND,02:05:00,401800
556,2023-06-25,일,일본항공,16,GMP,18,HND,02:15:00,402500
557,2023-06-25,일,일본항공,9,GMP,11,HND,02:10:00,402500
558,2023-06-25,일,일본항공,18,GMP,21,HND,02:20:00,402500
559,2023-06-25,일,ANA항공,15,GMP,17,HND,02:05:00,412800
560,2023-06-25,일,ANA항공,8,GMP,10,HND,02:05:00,412800
561,2023-06-25,일,ANA항공,19,GMP,22,HND,02:10:00,412800
562,2023-06-25,일,ANA항공,12,GMP,15,HND,02:15:00,443500
563,2023-06-25,일,아시아나항공,17,GMP,19,HND,02:15:00,503200
564,2023-06-26,월,ANA항공,19,GMP,22,HND,02:20:00,329700
565,2023-06-26,월,ANA항공,12,GMP,15,HND,02:15:00,329700
566,2023-06-26,월,일본항공,7,GMP,9,HND,02:05:00,331100
567,2023-06-26,월,아시아나항공,8,GMP,10,HND,02:05:00,334300
568,2023-06-26,월,아시아나항공,19,GMP,22,HND,02:10:00,334300
569,2023-06-26,월,아시아나항공,15,GMP,17,HND,02:05:00,334300
570,2023-06-26,월,ANA항공,17,GMP,19,HND,02:15:00,347400
571,2023-06-26,월,일본항공,19,GMP,21,HND,02:10:00,362800
572,2023-06-26,월,일본항공,12,GMP,14,HND,02:10:00,362800
573,2023-06-26,월,대한항공,18,GMP,21,HND,02:20:00,387800
574,2023-06-26,월,대한항공,16,GMP,18,HND,02:15:00,387800
575,2023-06-26,월,대한항공,9,GMP,11,HND,02:10:00,387800
576,2023-06-26,월,대한항공,7,GMP,9,HND,02:05:00,401800
577,2023-06-26,월,일본항공,9,GMP,11,HND,02:10:00,402500
578,2023-06-26,월,일본항공,16,GMP,18,HND,02:15:00,402500
579,2023-06-26,월,일본항공,18,GMP,21,HND,02:20:00,402500
580,2023-06-26,월,ANA항공,8,GMP,10,HND,02:05:00,412800
581,2023-06-26,월,ANA항공,15,GMP,17,HND,02:05:00,412800
582,2023-06-26,월,ANA항공,19,GMP,22,HND,02:10:00,412800
583,2023-06-26,월,아시아나항공,17,GMP,19,HND,02:15:00,503200
584,2023-06-26,월,아시아나항공,12,GMP,15,HND,02:15:00,503200
585,2023-06-26,월,아시아나항공,19,GMP,22,HND,02:20:00,503200
586,2023-06-27,화,ANA항공,19,GMP,22,HND,02:20:00,329700
587,2023-06-27,화,ANA항공,17,GMP,19,HND,02:15:00,329700
588,2023-06-27,화,ANA항공,12,GMP,15,HND,02:15:00,329700
589,2023-06-27,화,일본항공,19,GMP,21,HND,02:10:00,331100
590,2023-06-27,화,일본항공,7,GMP,9,HND,02:05:00,331100
591,2023-06-27,화,아시아나항공,8,GMP,10,HND,02:05:00,334300
592,2023-06-27,화,아시아나항공,15,GMP,17,HND,02:05:00,334300
593,2023-06-27,화,아시아나항공,19,GMP,22,HND,02:10:00,334300
594,2023-06-27,화,일본항공,12,GMP,14,HND,02:10:00,348400
595,2023-06-27,화,대한항공,18,GMP,21,HND,02:20:00,387800
596,2023-06-27,화,대한항공,9,GMP,11,HND,02:10:00,387800
597,2023-06-27,화,대한항공,16,GMP,18,HND,02:15:00,387800
598,2023-06-27,화,아시아나항공,19,GMP,22,HND,02:20:00,390600
599,2023-06-27,화,아시아나항공,17,GMP,19,HND,02:15:00,390600
600,2023-06-27,화,대한항공,7,GMP,9,HND,02:05:00,401800
601,2023-06-27,화,대한항공,12,GMP,14,HND,02:10:00,401800
602,2023-06-27,화,대한항공,19,GMP,21,HND,02:10:00,401800
603,2023-06-27,화,일본항공,9,GMP,11,HND,02:10:00,402500
604,2023-06-27,화,일본항공,18,GMP,21,HND,02:20:00,402500
605,2023-06-27,화,일본항공,16,GMP,18,HND,02:15:00,402500
606,2023-06-27,화,ANA항공,15,GMP,17,HND,02:05:00,412800
607,2023-06-27,화,ANA항공,19,GMP,22,HND,02:10:00,412800
608,2023-06-27,화,ANA항공,8,GMP,10,HND,02:05:00,412800
609,2023-06-27,화,아시아나항공,12,GMP,15,HND,02:15:00,503200
610,2023-06-28,수,ANA항공,17,GMP,19,HND,02:15:00,329700
611,2023-06-28,수,ANA항공,12,GMP,15,HND,02:15:00,329700
612,2023-06-28,수,ANA항공,19,GMP,22,HND,02:20:00,329700
613,2023-06-28,수,일본항공,19,GMP,21,HND,02:10:00,331100
614,2023-06-28,수,일본항공,7,GMP,9,HND,02:05:00,331100
615,2023-06-28,수,아시아나항공,15,GMP,17,HND,02:05:00,334300
616,2023-06-28,수,아시아나항공,19,GMP,22,HND,02:10:00,334300
617,2023-06-28,수,아시아나항공,8,GMP,10,HND,02:05:00,334300
618,2023-06-28,수,일본항공,12,GMP,14,HND,02:10:00,348400
619,2023-06-28,수,대한항공,9,GMP,11,HND,02:10:00,387800
620,2023-06-28,수,대한항공,18,GMP,21,HND,02:20:00,387800
621,2023-06-28,수,대한항공,16,GMP,18,HND,02:15:00,387800
622,2023-06-28,수,아시아나항공,19,GMP,22,HND,02:20:00,390600
623,2023-06-28,수,아시아나항공,17,GMP,19,HND,02:15:00,390600
624,2023-06-28,수,대한항공,19,GMP,21,HND,02:10:00,401800
625,2023-06-28,수,대한항공,12,GMP,14,HND,02:10:00,401800
626,2023-06-28,수,대한항공,7,GMP,9,HND,02:05:00,401800
627,2023-06-28,수,일본항공,16,GMP,18,HND,02:15:00,402500
628,2023-06-28,수,일본항공,9,GMP,11,HND,02:10:00,402500
629,2023-06-28,수,일본항공,18,GMP,21,HND,02:20:00,402500
630,2023-06-28,수,ANA항공,19,GMP,22,HND,02:10:00,412800
631,2023-06-28,수,ANA항공,15,GMP,17,HND,02:05:00,412800
632,2023-06-28,수,ANA항공,8,GMP,10,HND,02:05:00,412800
633,2023-06-28,수,아시아나항공,12,GMP,15,HND,02:15:00,503200
634,2023-06-29,목,ANA항공,19,GMP,22,HND,02:20:00,329700
635,2023-06-29,목,ANA항공,17,GMP,19,HND,02:15:00,329700
636,2023-06-29,목,ANA항공,12,GMP,15,HND,02:15:00,329700
637,2023-06-29,목,일본항공,19,GMP,21,HND,02:10:00,331100
638,2023-06-29,목,일본항공,7,GMP,9,HND,02:05:00,331100
639,2023-06-29,목,아시아나항공,19,GMP,22,HND,02:10:00,334300
640,2023-06-29,목,아시아나항공,15,GMP,17,HND,02:05:00,334300
641,2023-06-29,목,아시아나항공,8,GMP,10,HND,02:05:00,334300
642,2023-06-29,목,일본항공,12,GMP,14,HND,02:10:00,348400
643,2023-06-29,목,대한항공,16,GMP,18,HND,02:15:00,387800
644,2023-06-29,목,대한항공,18,GMP,21,HND,02:20:00,387800
645,2023-06-29,목,대한항공,9,GMP,11,HND,02:10:00,387800
646,2023-06-29,목,아시아나항공,17,GMP,19,HND,02:15:00,390600
647,2023-06-29,목,아시아나항공,19,GMP,22,HND,02:20:00,390600
648,2023-06-29,목,대한항공,12,GMP,14,HND,02:10:00,401800
649,2023-06-29,목,대한항공,19,GMP,21,HND,02:10:00,401800
650,2023-06-29,목,대한항공,7,GMP,9,HND,02:05:00,401800
651,2023-06-29,목,일본항공,18,GMP,21,HND,02:20:00,402500
652,2023-06-29,목,일본항공,16,GMP,18,HND,02:15:00,402500
653,2023-06-29,목,일본항공,9,GMP,11,HND,02:10:00,402500
654,2023-06-29,목,ANA항공,19,GMP,22,HND,02:10:00,412800
655,2023-06-29,목,ANA항공,8,GMP,10,HND,02:05:00,412800
656,2023-06-29,목,ANA항공,15,GMP,17,HND,02:05:00,412800
657,2023-06-29,목,아시아나항공,12,GMP,15,HND,02:15:00,503200
658,2023-06-30,금,ANA항공,12,GMP,15,HND,02:15:00,329700
659,2023-06-30,금,ANA항공,17,GMP,19,HND,02:15:00,329700
660,2023-06-30,금,ANA항공,19,GMP,22,HND,02:20:00,329700
661,2023-06-30,금,일본항공,19,GMP,21,HND,02:10:00,331100
662,2023-06-30,금,일본항공,7,GMP,9,HND,02:05:00,331100
663,2023-06-30,금,아시아나항공,15,GMP,17,HND,02:05:00,334300
664,2023-06-30,금,아시아나항공,19,GMP,22,HND,02:10:00,334300
665,2023-06-30,금,아시아나항공,8,GMP,10,HND,02:05:00,334300
666,2023-06-30,금,일본항공,12,GMP,14,HND,02:10:00,348400
667,2023-06-30,금,대한항공,9,GMP,11,HND,02:10:00,387800
668,2023-06-30,금,대한항공,18,GMP,21,HND,02:20:00,387800
669,2023-06-30,금,대한항공,16,GMP,18,HND,02:15:00,387800
670,2023-06-30,금,아시아나항공,19,GMP,22,HND,02:20:00,390600
671,2023-06-30,금,아시아나항공,17,GMP,19,HND,02:15:00,390600
672,2023-06-30,금,대한항공,19,GMP,21,HND,02:10:00,401800
673,2023-06-30,금,대한항공,12,GMP,14,HND,02:10:00,401800
674,2023-06-30,금,대한항공,7,GMP,9,HND,02:05:00,401800
675,2023-06-30,금,일본항공,16,GMP,18,HND,02:15:00,402500
676,2023-06-30,금,일본항공,18,GMP,21,HND,02:20:00,402500
677,2023-06-30,금,일본항공,9,GMP,11,HND,02:10:00,402500
678,2023-06-30,금,ANA항공,19,GMP,22,HND,02:10:00,412800
679,2023-06-30,금,ANA항공,8,GMP,10,HND,02:05:00,412800
680,2023-06-30,금,ANA항공,15,GMP,17,HND,02:05:00,412800
681,2023-06-30,금,아시아나항공,12,GMP,15,HND,02:15:00,503200
682,2023-06-01,목,아시아나항공,20,HND,22,GMP,02:20:00,303778
683,2023-06-01,목,아시아나항공,12,HND,14,GMP,02:20:00,303778
684,2023-06-01,목,일본항공,19,HND,22,GMP,02:20:00,330998
685,2023-06-01,목,일본항공,15,HND,18,GMP,02:20:00,330998
686,2023-06-01,목,아시아나항공,9,HND,11,GMP,02:20:00,337016
687,2023-06-01,목,대한항공,9,HND,11,GMP,02:25:00,396300
688,2023-06-01,목,대한항공,12,HND,14,GMP,02:20:00,396300
689,2023-06-01,목,대한항공,19,HND,22,GMP,02:20:00,396300
690,2023-06-01,목,아시아나항공,16,HND,18,GMP,02:25:00,404500
691,2023-06-01,목,아시아나항공,12,HND,14,GMP,02:20:00,404500
692,2023-06-01,목,아시아나항공,8,HND,11,GMP,02:25:00,404500
693,2023-06-01,목,대한항공,19,HND,22,GMP,02:20:00,563500
694,2023-06-01,목,대한항공,15,HND,18,GMP,02:20:00,563500
695,2023-06-01,목,일본항공,8,HND,10,GMP,02:20:00,656100
696,2023-06-01,목,일본항공,12,HND,14,GMP,02:20:00,1340400
697,2023-06-01,목,일본항공,19,HND,22,GMP,02:20:00,1340400
698,2023-06-01,목,일본항공,9,HND,11,GMP,02:25:00,1340400
699,2023-06-01,목,ANA항공,8,HND,11,GMP,02:25:00,1435600
700,2023-06-01,목,ANA항공,12,HND,14,GMP,02:20:00,1435600
701,2023-06-01,목,ANA항공,9,HND,11,GMP,02:20:00,1435600
702,2023-06-01,목,ANA항공,20,HND,22,GMP,02:20:00,1435600
703,2023-06-01,목,ANA항공,16,HND,18,GMP,02:25:00,1435600
704,2023-06-01,목,ANA항공,12,HND,14,GMP,02:20:00,1435600
705,2023-06-02,금,일본항공,15,HND,18,GMP,02:20:00,335300
706,2023-06-02,금,일본항공,19,HND,22,GMP,02:20:00,363300
707,2023-06-02,금,아시아나항공,20,HND,22,GMP,02:20:00,373900
708,2023-06-02,금,아시아나항공,9,HND,11,GMP,02:20:00,373900
709,2023-06-02,금,아시아나항공,12,HND,14,GMP,02:20:00,418400
